province,forecast_date,count_1d,count_7d,count_30d,max_mag_7d,max_mag_30d,mean_depth_30d,days_since_m5,min_fault_dist_km,mean_fault_dist_km_7d,pct_near_fault_30d,num_clusters_30d,largest_cluster_size_30d,pct_clustered_30d,max_grid_cell_count_30d,b_value_180d,a_value_180d,delta_b_90d
Davao Occidental,2020-11-30 00:00:00+00:00,4,22,102,4.0,4.9,66.16666666666667,70.0,24.900839751523336,123.67575230103361,0.09803921568627451,13,17,0.47058823529411764,4,0.28270417054974334,3.268057564452979,0.06920131815876718
Davao Occidental,2020-12-07 00:00:00+00:00,3,20,98,4.8,4.9,72.77551020408163,77.0,5.269118068253544,95.40132384847094,0.08163265306122448,11,12,0.45918367346938777,3,0.28260988013041577,3.2578636186110184,0.07397704394999477
Davao Occidental,2020-12-14 00:00:00+00:00,4,18,92,3.9,4.8,77.71739130434783,84.0,5.10002557036094,120.45570891275634,0.06521739130434782,11,13,0.4673913043478261,3,0.3491209972333833,3.461669988029704,0.04460089259446631
Davao Occidental,2020-12-21 00:00:00+00:00,2,52,122,6.2,6.2,61.204918032786885,4.0,3.2510475473537452,82.07112334222876,0.04918032786885246,15,33,0.6639344262295082,7,0.3052384343900333,3.32175088862498,-0.0009688660639523006
Davao Occidental,2020-12-28 00:00:00+00:00,3,25,126,5.2,6.2,52.301587301587304,2.0,1.115316914864587,89.37771916314803,0.047619047619047616,17,39,0.7063492063492064,8,0.3030790719357668,3.32005929521293,0.01031793742293391
Davao Occidental,2021-01-04 00:00:00+00:00,3,61,161,5.5,6.2,41.559006211180126,4.0,0.7044378777756446,85.14528576142014,0.043478260869565216,18,74,0.7515527950310559,12,0.3043675738261949,3.354041606871038,0.011219721067980137
Davao Occidental,2021-01-11 00:00:00+00:00,6,19,164,4.3,6.2,40.74390243902439,11.0,0.889304219508911,67.338442166682,0.06097560975609756,18,77,0.7439024390243902,14,0.3066684236474575,3.3561425949007737,0.009268481292458108
Davao Occidental,2021-01-18 00:00:00+00:00,0,17,128,4.5,5.5,44.9375,18.0,5.899822645231274,99.31380704361594,0.09375,16,49,0.703125,8,0.27073902604368566,3.2345861516872523,-0.04563468545905025
Davao Occidental,2021-01-25 00:00:00+00:00,2,28,131,7.1,7.1,53.51145038167939,2.0,41.03439467319059,184.45718802904463,0.06870229007633588,16,44,0.7099236641221374,7,0.2687134323264144,3.2374765197911164,-0.05021516127029063
Davao Occidental,2021-02-01 00:00:00+00:00,4,20,90,4.3,7.1,69.8,9.0,18.055800053594208,137.93955813039247,0.06666666666666667,12,24,0.5666666666666667,4,0.2686400293130103,3.2420687437011857,-0.05447887310848648
Davao Occidental,2021-02-08 00:00:00+00:00,2,17,93,5.2,7.1,72.02150537634408,5.0,20.42175088020191,144.91810187228057,0.043010752688172046,12,25,0.5698924731182796,4,0.26782266291984547,3.2312899859637283,-0.06644525413635205
Davao Occidental,2021-02-15 00:00:00+00:00,1,12,79,4.9,7.1,73.11392405063292,12.0,2.1978572357652193,89.30825547804419,0.0379746835443038,9,25,0.5443037974683544,4,0.2683226058776648,3.2327732850526774,-0.07308368797100351
Davao Occidental,2021-02-22 00:00:00+00:00,3,11,62,3.6,5.2,59.45161290322581,19.0,28.102215609092315,106.18760711542146,0.04838709677419355,12,2,0.3870967741935484,2,0.26986381630333717,3.226270152744509,-0.07391028146606332
Davao Occidental,2021-03-01 00:00:00+00:00,0,23,71,5.2,5.2,64.38028169014085,4.0,2.2064463886585624,119.18167252377252,0.07042253521126761,13,5,0.49295774647887325,2,0.2697747225389949,3.2309801055159735,-0.07870565463862977
Davao Occidental,2021-03-08 00:00:00+00:00,3,13,62,4.7,5.2,69.75806451612904,11.0,16.973541034740446,108.30783255573147,0.08064516129032258,11,5,0.46774193548387094,2,0.26957103024731843,3.2264982380781335,-0.08327496350172658
Davao Occidental,2021-03-15 00:00:00+00:00,4,14,65,5.0,5.2,62.215384615384615,1.0,16.639054166087448,90.91130855404015,0.046153846153846156,12,5,0.5230769230769231,3,0.2738544822192479,3.21195361653199,-0.11140128281896544
Davao Occidental,2021-03-22 00:00:00+00:00,2,22,76,4.5,5.2,72.97368421052632,8.0,2.438452824964522,93.76839261097848,0.07894736842105263,12,12,0.5,3,0.27477997109619945,3.2030759473168566,-0.06337616433100912
Davao Occidental,2021-03-29 00:00:00+00:00,1,13,64,4.4,5.0,70.671875,15.0,10.03511287461018,121.39576688316454,0.0625,8,5,0.328125,3,0.2763952989870948,3.204160316799881,-0.062350986256922813
Davao Occidental,2021-04-05 00:00:00+00:00,0,12,65,5.2,5.2,68.0,3.0,1.0146731370566213,145.31448339621872,0.09230769230769231,11,3,0.38461538461538464,2,0.27692480156539806,3.206507676067574,-0.06774114569283263
Davao Occidental,2021-04-12 00:00:00+00:00,1,18,73,6.1,6.1,68.64383561643835,1.0,23.544715026647584,117.01161477161612,0.0821917808219178,11,4,0.3424657534246575,2,0.2733859499977323,3.192529786391443,-0.07949764412809107
Davao Occidental,2021-04-19 00:00:00+00:00,5,18,66,5.4,6.1,66.24242424242425,1.0,7.092141144775719,111.22276298720098,0.045454545454545456,9,3,0.30303030303030304,2,0.27219762171724,3.181371389921313,0.015273749334206776
Davao Occidental,2021-04-26 00:00:00+00:00,4,29,78,4.9,6.1,59.705128205128204,8.0,2.039067090844527,104.40559800404436,0.08974358974358974,11,6,0.4358974358974359,4,0.2711961598212681,3.1897887113865204,0.031719785991991656
Davao Occidental,2021-05-03 00:00:00+00:00,3,23,90,4.9,6.1,60.13333333333333,15.0,0.06668604069610767,94.67294100006866,0.07777777777777778,15,7,0.5333333333333333,4,0.2694939767495812,3.18934498476672,0.0334457794878078
Davao Occidental,2021-05-10 00:00:00+00:00,2,19,92,4.8,6.1,61.06521739130435,22.0,24.059735032378036,117.05650367407016,0.07608695652173914,17,6,0.5434782608695652,4,0.2677892712562752,3.187374726408014,0.04110350713027089
Davao Occidental,2021-05-17 00:00:00+00:00,4,25,107,5.6,5.6,60.242990654205606,3.0,10.057876110568602,119.15918928329683,0.056074766355140186,22,9,0.616822429906542,3,0.2662950244028115,3.1819468947169898,0.039734562589076705
Davao Occidental,2021-05-24 00:00:00+00:00,4,17,96,5.6,5.6,63.260416666666664,0.0,1.8769248571802402,95.55274863590272,0.052083333333333336,18,14,0.5729166666666666,3,0.26639494330185354,3.1782803571024045,0.03652005563042071
Davao Occidental,2021-05-31 00:00:00+00:00,2,17,86,4.1,5.6,69.02325581395348,7.0,17.547795188705862,152.1890241686367,0.03488372093023256,13,16,0.5581395348837209,3,0.26496563161131764,3.1666701418828067,0.03593030749408754
Davao Occidental,2021-06-07 00:00:00+00:00,3,23,85,4.9,5.6,74.83529411764705,14.0,0.9345513654498933,131.36158396276912,0.047058823529411764,13,18,0.6,3,0.2618744741465713,3.1710476064539526,0.011694066932409763
Davao Occidental,2021-06-14 00:00:00+00:00,5,33,95,5.1,5.6,71.88421052631578,3.0,4.435999801940433,85.3433127805278,0.07368421052631578,14,14,0.5789473684210527,4,0.26106875590701145,3.1758646314186083,0.0027398492779968087
Davao Occidental,2021-06-21 00:00:00+00:00,4,24,104,4.6,5.6,74.39423076923077,10.0,11.547523474527264,84.18585747197456,0.057692307692307696,14,16,0.5576923076923077,6,0.25873865498088466,3.1535541924195076,0.0035488922366325726
Davao Occidental,2021-06-28 00:00:00+00:00,4,27,110,3.8,5.1,69.9,17.0,1.095295503654533,85.11115626133432,0.06363636363636363,18,17,0.5818181818181818,5,0.2622282927537704,3.15436509799488,0.00111342041653556
Davao Occidental,2021-07-05 00:00:00+00:00,2,29,118,5.0,5.1,66.55084745762711,5.0,4.597591900528937,106.55634553395747,0.06779661016949153,17,17,0.5169491525423728,6,0.26060681709768496,3.1321382652047536,0.014649169732063094
Davao Occidental,2021-07-12 00:00:00+00:00,3,39,130,6.2,6.2,67.3076923076923,1.0,0.4416082550688844,157.7857689285973,0.05384615384615385,20,10,0.5384615384615384,6,0.25342181021446747,3.1313865286381963,0.017435739858916666
Davao Occidental,2021-07-19 00:00:00+00:00,4,24,126,4.6,6.2,69.4047619047619,8.0,0.842472802881074,171.63119619814742,0.06349206349206349,25,17,0.5952380952380952,4,0.2682522273252727,3.1948093449373327,-0.03374152422085902
Davao Occidental,2021-07-26 00:00:00+00:00,1,14,111,5.3,6.2,71.21621621621621,4.0,8.142565511171888,168.59480574196422,0.08108108108108109,19,10,0.5225225225225225,3,0.26972293295882555,3.1844406183250515,-0.04554183763149017
Davao Occidental,2021-08-02 00:00:00+00:00,1,13,96,4.9,6.2,73.32291666666667,11.0,6.817436519496194,150.47939252945096,0.0625,17,7,0.4791666666666667,2,0.27068288006964797,3.1744906558636345,-0.05139609126293243
Davao Occidental,2021-08-09 00:00:00+00:00,3,18,83,4.7,6.2,72.51807228915662,18.0,13.962206886036219,121.35611531908687,0.060240963855421686,14,8,0.43373493975903615,3,0.2700568636731725,3.18090728345694,-0.04981893181252872
Davao Occidental,2021-08-16 00:00:00+00:00,5,31,83,4.1,5.3,67.20481927710843,25.0,11.023103859543502,92.04701937724887,0.04819277108433735,13,10,0.5060240963855421,3,0.27208931214768617,3.198948332927709,-0.04462960432415519
Davao Occidental,2021-08-23 00:00:00+00:00,5,25,90,4.1,4.9,68.72222222222223,32.0,1.6733947474709305,102.2013501316354,0.06666666666666667,14,6,0.43333333333333335,2,0.2722003810912532,3.207033630977807,-0.038015481767053605
Davao Occidental,2021-08-30 00:00:00+00:00,2,31,110,5.7,5.7,62.88181818181818,2.0,7.378386041183488,98.95029678438581,0.045454545454545456,21,8,0.5727272727272728,2,0.2684538793495067,3.2068799897455076,-0.03657923920321959
Davao Occidental,2021-09-06 00:00:00+00:00,2,22,113,4.9,5.7,51.150442477876105,9.0,0.696394423815607,129.34604580915988,0.07964601769911504,19,7,0.5398230088495575,3,0.2687512049594682,3.217299531854308,-0.012094223828483408
Davao Occidental,2021-09-13 00:00:00+00:00,5,46,132,4.9,5.7,40.53787878787879,16.0,17.132551369032246,122.38763263735964,0.06818181818181818,17,34,0.6666666666666666,4,0.26578717030233345,3.2343108136802527,0.0069070261510345565
Davao Occidental,2021-09-20 00:00:00+00:00,3,31,139,4.7,5.7,40.30935251798561,23.0,3.0476983968672235,79.54392301324866,0.07913669064748201,19,35,0.6906474820143885,4,0.2654021833853206,3.2407644239194706,0.010973842148280455
Davao Occidental,2021-09-27 00:00:00+00:00,1,33,135,4.9,4.9,39.88148148148148,30.0,1.7446533259688377,113.01946119860474,0.08148148148148149,15,53,0.6814814814814815,5,0.26379859347036466,3.2525970412349703,0.004163149966409818
Davao Occidental,2021-10-04 00:00:00+00:00,3,27,143,4.3,4.9,44.68531468531469,37.0,0.6055041702693305,134.04255185988134,0.06993006993006994,13,57,0.6713286713286714,5,0.26450555438739715,3.2619041392589443,-0.004352107149874329
Davao Occidental,2021-10-11 00:00:00+00:00,3,23,124,4.2,4.9,53.314516129032256,44.0,11.050440121740955,155.0128491649702,0.07258064516129033,18,35,0.6532258064516129,4,0.2659110504266867,3.270934200319377,0.01411095200832807
Davao Occidental,2021-10-18 00:00:00+00:00,2,21,116,4.3,4.9,63.81896551724138,51.0,0.9094829448002844,76.59898704224007,0.10344827586206896,21,23,0.6120689655172413,4,0.26733292114917573,3.2740099014954676,-0.004268113733247758
Davao Occidental,2021-10-25 00:00:00+00:00,2,17,90,4.4,4.4,73.54444444444445,58.0,1.6643029560281197,120.06988902505104,0.08888888888888889,17,4,0.4444444444444444,4,0.26850313405771986,3.2673596085668244,0.0018354237075282054
Davao Occidental,2021-11-01 00:00:00+00:00,2,11,78,4.4,4.4,75.66666666666667,65.0,6.549180467545579,69.37461766386512,0.10256410256410256,17,4,0.5256410256410257,4,0.26899824035170206,3.260070733889869,0.005281546436492368
Davao Occidental,2021-11-08 00:00:00+00:00,2,12,64,3.7,4.4,79.421875,72.0,5.4111851853037365,48.086091245302015,0.140625,13,4,0.515625,2,0.2711884095142478,3.254111896350801,0.009473165723890675
Davao Occidental,2021-11-15 00:00:00+00:00,1,8,54,4.4,4.4,74.64814814814815,79.0,9.598556952979592,81.76685572538092,0.12962962962962962,10,4,0.5370370370370371,2,0.2709898056065708,3.2460125045419375,0.001108800899401463
Davao Occidental,2021-11-22 00:00:00+00:00,2,18,54,4.0,4.4,70.55555555555556,86.0,1.2601074169231836,47.10960934413658,0.12962962962962962,9,6,0.5925925925925926,3,0.2751369547402784,3.2551932975768882,0.006044054146740252
Davao Occidental,2021-11-29 00:00:00+00:00,0,6,47,3.8,4.4,67.40425531914893,93.0,13.176586333317,99.22866357590719,0.1276595744680851,7,6,0.5319148936170213,3,0.27560376592864466,3.2459532244680074,0.015343515052643308
Davao Occidental,2021-12-06 00:00:00+00:00,2,6,40,3.8,4.4,64.475,100.0,16.973541034740446,70.09250134244654,0.1,8,4,0.525,4,0.27594749042856104,3.230286546884285,0.021814960783610504
Davao Occidental,2021-12-13 00:00:00+00:00,1,9,41,3.6,4.1,69.8048780487805,107.0,5.246535700762659,54.384176468611,0.0975609756097561,8,5,0.5853658536585366,4,0.27678557076823473,3.2156102618880564,0.016990025514576568
Davao Occidental,2021-12-20 00:00:00+00:00,1,11,35,4.1,4.1,76.88571428571429,114.0,16.382527819419526,62.26182654118315,0.11428571428571428,7,4,0.5142857142857142,2,0.2766790000648425,3.205953199808412,0.028504157157555332
Davao Occidental,2021-12-27 00:00:00+00:00,0,3,31,2.8,4.1,79.19354838709677,121.0,9.349086474750388,49.34523319641474,0.06451612903225806,5,3,0.3870967741935484,3,0.2758098810328419,3.18488014139063,0.043722120218280036
Davao Occidental,2022-01-03 00:00:00+00:00,0,9,34,4.1,4.1,89.61764705882354,128.0,4.156927602362235,42.88042862302834,0.11764705882352941,6,4,0.5,3,0.27442439720111766,3.1646220208652895,0.06305793162489981
Davao Occidental,2022-01-10 00:00:00+00:00,0,3,28,3.3,4.1,87.39285714285714,135.0,18.93811934669384,38.40327743378423,0.10714285714285714,5,4,0.5,2,0.2836457302970082,3.150583658194914,0.06415375935016587
Davao Occidental,2022-01-17 00:00:00+00:00,0,5,22,3.3,4.1,96.13636363636364,142.0,6.521313063867718,85.55289841785275,0.22727272727272727,3,5,0.45454545454545453,2,0.2848768770994304,3.1365370320723547,0.13172430176474892
Davao Occidental,2022-01-24 00:00:00+00:00,2,6,23,4.3,4.3,84.65217391304348,149.0,56.21819695794788,76.58996737743766,0.17391304347826086,3,4,0.43478260869565216,3,0.2865047179122944,3.132480289799992,0.1219832946854626
Davao Occidental,2022-01-31 00:00:00+00:00,0,4,19,4.9,4.9,70.84210526315789,156.0,7.4782869550213755,152.94914677155901,0.15789473684210525,3,3,0.3684210526315789,2,0.2866915633332846,3.1218529278273155,0.10814455872384071
Davao Occidental,2022-02-07 00:00:00+00:00,2,4,20,3.9,4.9,73.0,163.0,0.5650055857385191,17.27755208276671,0.2,4,3,0.45,1,0.2871598885317601,3.103069026537127,0.09644095143550568
Davao Occidental,2022-02-14 00:00:00+00:00,1,7,23,4.6,4.9,73.3913043478261,170.0,5.258310815386325,58.96234570914936,0.2608695652173913,3,4,0.391304347826087,2,0.2846880215820647,3.0772557037099673,0.09558283917324828
Davao Occidental,2022-02-21 00:00:00+00:00,0,4,22,3.2,4.9,80.04545454545455,177.0,3.0050424225561656,15.839295125399431,0.2727272727272727,4,3,0.45454545454545453,2,0.2864153345650081,3.059777670960994,0.16977370494340155
Davao Occidental,2022-02-28 00:00:00+00:00,0,16,32,5.7,5.7,70.5625,1.0,5.853703995674655,77.44121049415239,0.1875,5,12,0.65625,5,0.28462598593070254,3.0353141740550695,0.10216661168933822
Davao Occidental,2022-03-07 00:00:00+00:00,1,2,31,3.7,5.7,68.87096774193549,8.0,13.472058964062091,103.67771341956721,0.16129032258064516,3,12,0.5806451612903226,5,0.2925063547858662,3.0037658355408445,0.08813843411842676
Davao Occidental,2022-03-14 00:00:00+00:00,0,6,30,3.9,5.7,79.66666666666667,15.0,5.012276708822162,59.40684307324856,0.13333333333333333,3,12,0.6,5,0.29273773941770437,2.9630370084585156,0.06790637215948381
Davao Occidental,2022-03-21 00:00:00+00:00,0,2,27,4.2,5.7,81.88888888888889,22.0,52.89737683491541,129.60293826263717,0.07407407407407407,4,12,0.6666666666666666,5,0.2958007822984048,2.919501837245569,0.03918850830887993
Davao Occidental,2022-03-28 00:00:00+00:00,0,5,17,3.4,5.3,108.05882352941177,29.0,14.553120087667587,55.67759989223085,0.058823529411764705,0,0,0.0,1,0.30255638797323786,2.8945571012661104,0.02773272553660605
Davao Occidental,2022-04-04 00:00:00+00:00,1,4,18,4.9,4.9,105.61111111111111,36.0,17.133782898469907,60.09297113140138,0.05555555555555555,2,2,0.2222222222222222,2,0.3045484839475252,2.858176537550911,-0.004761070031919223
Davao Occidental,2022-04-11 00:00:00+00:00,0,4,16,4.2,4.9,103.75,43.0,14.383899653694092,32.41682164512162,0.0,3,4,0.5,2,0.30471405888321706,2.8146790903629997,0.06857727687200244
Davao Occidental,2022-04-18 00:00:00+00:00,1,2,15,3.8,4.9,92.4,50.0,24.61801700594055,74.47208466374013,0.0,3,4,0.5333333333333333,2,0.32858423836173406,2.834489677737416,0.007059439293704728
Davao Occidental,2022-04-25 00:00:00+00:00,0,4,14,3.9,4.9,101.85714285714286,57.0,77.21291757414616,123.41994168984934,0.0,2,3,0.35714285714285715,2,0.3230447510635985,2.8093672565281507,0.03820152136517835
Davao Occidental,2022-05-02 00:00:00+00:00,0,0,11,,4.9,103.72727272727273,64.0,,,,1,3,0.2727272727272727,2,0.31611349063367045,2.753695713958206,0.05781141416433533
Davao Occidental,2022-05-09 00:00:00+00:00,0,0,7,,3.9,90.28571428571429,71.0,,,,0,0,0.0,1,0.3147677929563236,2.73684374271634,0.051173940001433105
Davao Occidental,2022-05-16 00:00:00+00:00,0,0,6,,3.9,91.5,78.0,,,,0,0,0.0,1,0.3130905057958997,2.6841368416384697,0.055905116234158614
Davao Occidental,2022-05-23 00:00:00+00:00,0,1,1,2.5,2.5,129.0,85.0,29.12862122606522,29.12862122606522,0.0,0,0,0.0,1,0.37669987319206777,2.873855104019792,0.0495688728719213
Davao Occidental,2022-05-30 00:00:00+00:00,2,5,6,3.9,3.9,74.33333333333333,92.0,5.8878829707017974,77.3137549366486,0.16666666666666666,0,0,0.0,1,0.3727849630070831,2.8620296683624993,0.10293058096335772
Davao Occidental,2022-06-06 00:00:00+00:00,0,7,13,3.7,3.9,92.07692307692308,99.0,3.818517286446795,65.51291101879497,0.15384615384615385,2,3,0.38461538461538464,2,0.3697412895477789,2.862816538725084,0.13211751251624498
Davao Occidental,2022-06-13 00:00:00+00:00,0,4,17,4.5,4.5,88.23529411764706,106.0,8.838091561215492,82.73958653341012,0.17647058823529413,4,3,0.5882352941176471,2,0.35743100112940607,2.803683545855173,0.13547382523461793
Davao Occidental,2022-06-20 00:00:00+00:00,3,6,22,3.9,4.5,85.22727272727273,113.0,23.678750017477476,63.31510684965375,0.13636363636363635,3,4,0.4090909090909091,2,0.3471830887307973,2.7704771714928995,0.15842188648043143
Davao Occidental,2022-06-27 00:00:00+00:00,1,6,27,3.9,4.5,101.03703703703704,120.0,0.006240716859830925,15.059459654643293,0.18518518518518517,3,9,0.5185185185185185,3,0.34230106948039557,2.768050268579012,0.14660167735980667
Davao Occidental,2022-07-04 00:00:00+00:00,0,4,21,3.6,4.5,105.33333333333333,127.0,3.681364234244366,41.90864125746039,0.23809523809523808,3,5,0.47619047619047616,3,0.3387680076687345,2.756735794891,0.18450347847419013
Davao Occidental,2022-07-11 00:00:00+00:00,0,6,22,4.7,4.7,109.86363636363636,134.0,12.88276537537793,91.85503374787997,0.13636363636363635,6,2,0.5454545454545454,2,0.4297705810500929,3.0883542458566957,0.09257095388987258
Davao Occidental,2022-07-18 00:00:00+00:00,0,10,30,4.1,4.7,105.8,141.0,0.6985837137053881,82.20295261495029,0.2,7,3,0.6,3,0.42441583741177075,3.0830559990151682,0.1273870990989071
Davao Occidental,2022-07-25 00:00:00+00:00,0,8,30,3.6,4.7,106.6,148.0,10.184414170000263,95.47183339302978,0.13333333333333333,6,4,0.5,2,0.39274762563746973,2.98610490928263,0.01588435447909281
Davao Occidental,2022-08-01 00:00:00+00:00,1,4,28,3.3,4.7,96.07142857142857,155.0,17.133782898469907,73.45130586105066,0.10714285714285714,6,3,0.5,2,0.39870737716459387,2.9998123377950154,0.0131092694483107
Davao Occidental,2022-08-08 00:00:00+00:00,0,8,33,3.0,4.7,98.21212121212122,162.0,2.845595817619282,18.80288365271236,0.21212121212121213,7,5,0.5757575757575758,3,0.3791459762647436,2.916906518098886,0.013275112287155721
